user_id,subscribing_channel,date_subscribed,date_canceled,is_retained
a1722,Instagram,1/19/18,1/25/18,False
a1723,Instagram,1/20/18,4/1/18,False
a1724,Instagram,1/20/18,4/1/18,False
a1725,Instagram,1/21/18,2/11/18,False
a1726,Instagram,1/21/18,2/11/18,False
a1727,Instagram,1/22/18,3/17/18,False
a1728,Instagram,1/22/18,3/17/18,False
a1729,Instagram,1/23/18,4/17/18,False
a1730,Instagram,1/23/18,4/17/18,False
a1731,Email,1/24/18,4/16/18,False
a1732,Email,1/24/18,4/16/18,False
a1733,Push,1/25/18,3/12/18,False
a1734,Push,1/25/18,3/12/18,False
a1735,Facebook,1/26/18,1/29/18,False
a1736,Facebook,1/26/18,1/29/18,False
a1737,Instagram,1/27/18,,True
a1738,Instagram,1/27/18,,True
a1739,Email,1/28/18,,True
a1740,Email,1/28/18,,True
a1741,Email,1/28/18,,True
a1742,Email,1/28/18,,True
a1743,Email,1/28/18,,True
a1744,Push,1/29/18,,True
a1745,Push,1/29/18,,True
a1746,Push,1/29/18,,True
a1747,Push,1/29/18,,True
a1748,Push,1/29/18,,True
a1749,Facebook,1/30/18,,True
a1750,Facebook,1/30/18,,True
a1751,Facebook,1/30/18,,True
a1752,Facebook,1/30/18,,True
a1753,Facebook,1/30/18,,True
a1754,Instagram,1/23/18,,True
a1755,Instagram,1/23/18,,True
a1756,Instagram,1/23/18,,True
a1757,Instagram,1/23/18,,True
a1758,Instagram,1/23/18,,True
a1759,Instagram,1/24/18,,True
a1760,Instagram,1/24/18,,True
a1761,Instagram,1/24/18,,True
a1762,Instagram,1/24/18,,True
a1763,Instagram,1/24/18,,True
a1764,Instagram,1/25/18,,True
a1765,Instagram,1/25/18,,True
a1766,Instagram,1/25/18,,True
a1767,Instagram,1/25/18,,True
a1768,Instagram,1/25/18,,True
a1769,Instagram,1/26/18,,True
a1770,Instagram,1/26/18,,True
a1771,Instagram,1/26/18,,True
a1772,Instagram,1/26/18,,True
a1773,Instagram,1/26/18,,True
a1774,Instagram,1/27/18,,True
a1775,Instagram,1/27/18,,True
a1776,Instagram,1/27/18,,True
a1777,Instagram,1/27/18,,True
a1778,Instagram,1/27/18,,True
a1779,Facebook,1/28/18,,True
a1780,Facebook,1/28/18,,True
a1781,Facebook,1/28/18,,True
a1782,Instagram,1/29/18,,True
a1783,Instagram,1/29/18,,True
a1784,Instagram,1/29/18,,True
a1785,Email,1/30/18,4/28/18,False
a1786,Email,1/30/18,4/28/18,False
a1787,Email,1/30/18,4/28/18,False
a1788,Push,1/31/18,2/20/18,False
a1789,Push,1/31/18,2/20/18,False
a1790,Push,1/31/18,2/20/18,False
a1791,Facebook,1/1/18,3/6/18,False
a1792,Facebook,1/1/18,3/6/18,False
a1793,Instagram,1/2/18,1/9/18,False
a1794,Instagram,1/2/18,1/9/18,False
a1795,Instagram,1/2/18,1/9/18,False
a1796,Instagram,1/3/18,1/6/18,False
a1797,Instagram,1/3/18,1/6/18,False
a1798,Instagram,1/3/18,1/6/18,False
a1799,Instagram,1/4/18,3/4/18,False
a1800,Instagram,1/4/18,3/4/18,False
a1801,Instagram,1/4/18,3/4/18,False
a1802,Facebook,1/5/18,4/4/18,False
a1803,Facebook,1/5/18,4/4/18,False
a1804,Facebook,1/5/18,4/4/18,False
a1805,Instagram,1/6/18,2/13/18,False
a1806,Instagram,1/6/18,2/13/18,False
a1807,Instagram,1/6/18,2/13/18,False
a1808,Instagram,1/7/18,3/28/18,False
a1809,Instagram,1/11/18,,True
a1810,Instagram,1/7/18,3/28/18,False
a1811,Instagram,1/11/18,,True
a1812,Instagram,1/7/18,3/28/18,False
a1813,Instagram,1/11/18,,True
a1814,Instagram,1/7/18,3/28/18,False
a1815,Instagram,1/11/18,,True
a1816,Facebook,1/8/18,,True
a1817,Facebook,1/12/18,,True
a1818,Facebook,1/8/18,,True
a1819,Facebook,1/12/18,,True
a1820,Facebook,1/8/18,,True
a1821,Facebook,1/12/18,,True
a1822,Facebook,1/8/18,,True
a1823,Facebook,1/12/18,,True
a1824,Instagram,1/9/18,,True
a1825,Instagram,1/13/18,,True
a1826,Instagram,1/9/18,,True
a1827,Instagram,1/13/18,,True
a1828,Instagram,1/9/18,,True
a1829,Instagram,1/13/18,,True
a1830,Instagram,1/9/18,,True
a1831,Instagram,1/13/18,,True
a1832,Instagram,1/9/18,,True
a1833,Instagram,1/13/18,,True
a1834,Email,1/10/18,,True
a1835,Email,1/14/18,,True
a1836,Email,1/10/18,,True
a1837,Email,1/14/18,,True
a1838,Email,1/10/18,,True
a1839,Email,1/14/18,,True
a1840,Email,1/10/18,,True
a1841,Email,1/14/18,,True
a1842,Email,1/10/18,,True
a1843,Email,1/14/18,,True
a1844,Push,1/11/18,,True
a1845,Push,1/15/18,,True
a1846,Push,1/11/18,,True
a1847,Push,1/15/18,,True
a1848,Push,1/11/18,,True
a1849,Push,1/15/18,,True
a1850,Push,1/11/18,,True
a1851,Push,1/15/18,,True
a1852,Push,1/11/18,,True
a1853,Push,1/15/18,,True
a1854,Facebook,1/12/18,,True
a1855,Facebook,1/16/18,,True
a1856,Facebook,1/12/18,,True
a1857,Facebook,1/16/18,,True
a1858,Facebook,1/12/18,,True
a1859,Facebook,1/16/18,,True
a1860,Facebook,1/12/18,,True
a1861,Facebook,1/16/18,,True
a1862,Facebook,1/12/18,,True
a1863,Facebook,1/16/18,,True
a1864,Instagram,1/13/18,,True
a1865,Instagram,1/17/18,,True
a1866,Instagram,1/13/18,,True
a1867,Instagram,1/17/18,,True
a1868,Instagram,1/13/18,,True
a1869,Instagram,1/17/18,,True
a1870,Instagram,1/13/18,,True
a1871,Instagram,1/17/18,,True
a1872,Instagram,1/13/18,,True
a1873,Instagram,1/17/18,,True
a1874,Instagram,1/14/18,,True
a1875,Instagram,1/18/18,,True
a1876,Instagram,1/14/18,,True
a1877,Instagram,1/18/18,,True
a1878,Instagram,1/14/18,,True
a1879,Instagram,1/18/18,,True
a1880,Instagram,1/14/18,,True
a1881,Instagram,1/18/18,,True
a1882,Instagram,1/14/18,,True
a1883,Instagram,1/18/18,,True
a1884,Instagram,1/14/18,,True
a1885,Instagram,1/18/18,,True
a1886,Instagram,1/15/18,,True
a1887,Instagram,1/1/18,,True
a1888,Instagram,1/15/18,,True
a1889,Instagram,1/1/18,,True
a1890,Instagram,1/15/18,,True
a1891,Instagram,1/1/18,,True
a1892,Instagram,1/15/18,,True
a1893,Instagram,1/1/18,,True
a1894,Instagram,1/15/18,,True
a1895,Instagram,1/1/18,,True
a1896,Facebook,1/16/18,,True
a1897,Facebook,1/2/18,,True
a1898,Facebook,1/16/18,,True
a1899,Facebook,1/2/18,,True
a1900,Facebook,1/16/18,,True
a1901,Facebook,1/2/18,,True
a1902,Facebook,1/16/18,,True
a1903,Facebook,1/2/18,,True
a1904,Facebook,1/16/18,,True
a1905,Facebook,1/2/18,,True
a1906,Instagram,1/17/18,,True
a1907,Instagram,1/3/18,,True
a1908,Instagram,1/17/18,,True
a1909,Instagram,1/3/18,,True
a1910,Instagram,1/17/18,,True
a1911,Instagram,1/3/18,,True
a1912,Instagram,1/17/18,,True
a1913,Instagram,1/3/18,,True
a1914,Instagram,1/17/18,,True
a1915,Instagram,1/3/18,,True
a1916,Instagram,1/18/18,,True
a1917,Instagram,1/4/18,,True
a1918,Instagram,1/18/18,,True
a1919,Instagram,1/4/18,,True
a1920,Instagram,1/18/18,,True
a1921,Instagram,1/4/18,,True
a1922,Instagram,1/18/18,,True
a1923,Instagram,1/4/18,,True
a1924,Instagram,1/18/18,,True
a1925,Instagram,1/4/18,,True
a1926,Facebook,1/1/18,,True
a1927,Facebook,1/5/18,,True
a1928,Facebook,1/1/18,,True
a1929,Facebook,1/5/18,,True
a1930,Facebook,1/1/18,,True
a1931,Facebook,1/5/18,,True
a1932,Facebook,1/1/18,,True
a1933,Facebook,1/5/18,,True
a1934,Facebook,1/1/18,,True
a1935,Facebook,1/5/18,,True
a1936,Instagram,1/2/18,4/2/18,False
a1937,Instagram,1/6/18,,True
a1938,Instagram,1/2/18,4/2/18,False
a1939,Instagram,1/6/18,,True
a1940,Instagram,1/2/18,4/2/18,False
a1941,Instagram,1/6/18,,True
a1942,Instagram,1/2/18,4/2/18,False
a1943,Instagram,1/6/18,,True
a1944,Instagram,1/2/18,4/2/18,False
a1945,Instagram,1/6/18,,True
a1946,Email,1/3/18,3/24/18,False
a1947,Email,1/7/18,,True
a1948,Email,1/3/18,3/24/18,False
a1949,Email,1/7/18,,True
a1950,Email,1/3/18,3/24/18,False
a1951,Email,1/7/18,,True
a1952,Email,1/3/18,3/24/18,False
a1953,Email,1/7/18,,True
a1954,Email,1/3/18,3/24/18,False
a1955,Email,1/7/18,,True
a1956,Push,1/4/18,1/11/18,False
a1957,Push,1/8/18,,True
a1958,Push,1/4/18,1/11/18,False
a1959,Push,1/8/18,,True
a1960,Push,1/4/18,1/11/18,False
a1961,Push,1/8/18,,True
a1962,Push,1/4/18,1/11/18,False
a1963,Push,1/8/18,,True
a1964,Push,1/4/18,1/11/18,False
a1965,Push,1/8/18,,True
a1966,Facebook,1/5/18,3/17/18,False
a1967,Facebook,1/9/18,,True
a1968,Facebook,1/5/18,3/17/18,False
a1969,Facebook,1/9/18,,True
a1970,Facebook,1/5/18,3/17/18,False
a1971,Facebook,1/9/18,,True
a1972,Facebook,1/5/18,3/17/18,False
a1973,Facebook,1/9/18,,True
a1974,Facebook,1/5/18,3/17/18,False
a1975,Facebook,1/9/18,,True
a1976,Instagram,1/6/18,4/1/18,False
a1977,Instagram,1/10/18,,True
a1978,Instagram,1/6/18,4/1/18,False
a1979,Instagram,1/10/18,,True
a1980,Instagram,1/6/18,4/1/18,False
a1981,Instagram,1/10/18,,True
a1982,Instagram,1/6/18,4/1/18,False
a1983,Instagram,1/10/18,,True
a1984,Instagram,1/6/18,4/1/18,False
a1985,Instagram,1/10/18,,True
a1986,Instagram,1/7/18,4/1/18,False
a1987,Instagram,1/11/18,,True
a1988,Instagram,1/7/18,4/1/18,False
a1989,Instagram,1/11/18,,True
a1990,Instagram,1/7/18,4/1/18,False
a1991,Instagram,1/11/18,,True
a1992,Instagram,1/7/18,4/1/18,False
a1993,Instagram,1/11/18,,True
a1994,Instagram,1/7/18,4/1/18,False
a1995,Instagram,1/11/18,,True
a1996,Instagram,1/8/18,4/2/18,False
a1997,Instagram,1/12/18,,True
a1998,Instagram,1/8/18,4/2/18,False
a1999,Instagram,1/12/18,,True
a2000,Instagram,1/8/18,4/2/18,False
a2001,Instagram,1/12/18,,True
a2002,Instagram,1/8/18,4/2/18,False
a2003,Instagram,1/12/18,,True
a2004,Instagram,1/8/18,4/2/18,False
a2005,Instagram,1/12/18,,True
a2006,Facebook,1/9/18,4/4/18,False
a2007,Facebook,1/9/18,4/4/18,False
a2008,Facebook,1/9/18,4/4/18,False
a2009,Instagram,1/10/18,3/25/18,False
a2010,Instagram,1/10/18,3/25/18,False
a2011,Instagram,1/10/18,3/25/18,False
a2012,Facebook,1/13/18,,True
a2013,Facebook,1/13/18,,True
a2014,Facebook,1/13/18,,True
a2015,Facebook,1/13/18,,True
a2016,Instagram,1/14/18,,True
a2017,Instagram,1/14/18,,True
a2018,Instagram,1/14/18,,True
a2019,Instagram,1/14/18,,True
a2020,Instagram,1/15/18,,True
a2021,Instagram,1/15/18,,True
a2022,Instagram,1/15/18,,True
a2023,Instagram,1/15/18,,True
a2024,Facebook,1/16/18,,True
a2025,Facebook,1/16/18,,True
a2026,Facebook,1/16/18,,True
a2027,Facebook,1/16/18,,True
a2028,Instagram,1/17/18,,True
a2029,Instagram,1/17/18,,True
a2030,Instagram,1/17/18,,True
a2031,Instagram,1/17/18,,True
a2032,Email,1/18/18,,True
a2033,Email,1/18/18,,True
a2034,Email,1/18/18,,True
a2035,Email,1/18/18,,True
a2036,Push,1/1/18,,True
a2037,Push,1/1/18,,True
a2038,Push,1/1/18,,True
a2039,Push,1/1/18,,True
a2040,Facebook,1/2/18,,True
a2041,Facebook,1/2/18,,True
a2042,Facebook,1/2/18,,True
a2043,Facebook,1/2/18,,True
a2044,Instagram,1/3/18,,True
a2045,Instagram,1/3/18,,True
a2046,Instagram,1/3/18,,True
a2047,Instagram,1/3/18,,True
a2048,Instagram,1/4/18,,True
a2049,Instagram,1/4/18,,True
a2050,Instagram,1/4/18,,True
a2051,Instagram,1/4/18,,True
a2052,Instagram,1/5/18,,True
a2053,Instagram,1/5/18,,True
a2054,Instagram,1/5/18,,True
a2055,Instagram,1/5/18,,True
a2056,Facebook,1/6/18,,True
a2057,Facebook,1/6/18,,True
a2058,Facebook,1/6/18,,True
a2059,Facebook,1/6/18,,True
a2060,Instagram,1/7/18,,True
a2061,Instagram,1/7/18,,True
a2062,Instagram,1/7/18,,True
a2063,Instagram,1/7/18,,True
a2064,Instagram,1/8/18,,True
a2065,Instagram,1/8/18,,True
a2066,Instagram,1/8/18,,True
a2067,Instagram,1/8/18,,True
a2068,Facebook,1/9/18,,True
a2069,Facebook,1/9/18,,True
a2070,Facebook,1/9/18,,True
a2071,Facebook,1/9/18,,True
a2072,Instagram,1/10/18,,True
a2073,Instagram,1/10/18,,True
a2074,Instagram,1/10/18,,True
a2075,Instagram,1/10/18,,True
a2076,Email,1/11/18,,True
a2077,Email,1/11/18,,True
a2078,Email,1/11/18,,True
a2079,Email,1/11/18,,True
a2080,Push,1/12/18,,True
a2081,Push,1/12/18,,True
a2082,Push,1/12/18,,True
a2083,Push,1/12/18,,True
a2084,Facebook,1/13/18,,True
a2085,Facebook,1/13/18,,True
a2086,Facebook,1/13/18,,True
a2087,Instagram,1/14/18,,True
a2088,Instagram,1/14/18,,True
a2089,Instagram,1/14/18,,True
a2090,Instagram,1/15/18,,True
a2091,Instagram,1/15/18,,True
a2092,Instagram,1/15/18,,True
a2093,Instagram,1/16/18,,True
a2094,Instagram,1/16/18,,True
a2095,Instagram,1/16/18,,True
a2096,Facebook,1/17/18,,True
a2097,Facebook,1/17/18,,True
a2098,Facebook,1/17/18,,True
a2099,Instagram,1/18/18,,True
a2100,Instagram,1/18/18,,True
a2101,Instagram,1/18/18,,True
a2102,Facebook,1/1/18,,True
a2103,Facebook,1/1/18,,True
a2104,Facebook,1/1/18,,True
a2105,Instagram,1/2/18,,True
a2106,Instagram,1/2/18,,True
a2107,Instagram,1/2/18,,True
a2108,Instagram,1/3/18,,True
a2109,Instagram,1/3/18,,True
a2110,Instagram,1/3/18,,True
a2111,Facebook,1/4/18,,True
a2112,Facebook,1/4/18,,True
a2113,Facebook,1/4/18,,True
a2114,Instagram,1/5/18,,True
a2115,Instagram,1/5/18,,True
a2116,Instagram,1/5/18,,True
a2117,Email,1/6/18,,True
a2118,Email,1/6/18,,True
a2119,Email,1/6/18,,True
a2120,Push,1/7/18,,True
a2121,Push,1/7/18,,True
a2122,Push,1/7/18,,True
a2123,Facebook,1/8/18,,True
a2124,Facebook,1/8/18,,True
a2125,Facebook,1/8/18,,True
a2126,Instagram,1/9/18,,True
a2127,Instagram,1/9/18,,True
a2128,Instagram,1/9/18,,True
a2129,Instagram,1/10/18,,True
a2130,Instagram,1/10/18,,True
a2131,Instagram,1/10/18,,True
a2132,Facebook,1/11/18,,True
a2133,Facebook,1/11/18,,True
a2134,Facebook,1/11/18,,True
a2135,Instagram,1/12/18,,True
a2136,Instagram,1/12/18,,True
a2137,Instagram,1/12/18,,True
a2138,Instagram,1/13/18,,True
a2139,Instagram,1/13/18,,True
a2140,Instagram,1/13/18,,True
a2141,Facebook,1/14/18,,True
a2142,Facebook,1/14/18,,True
a2143,Facebook,1/14/18,,True
a2144,Instagram,1/15/18,,True
a2145,Instagram,1/15/18,,True
a2146,Instagram,1/15/18,,True
a2147,Email,1/16/18,,True
a2148,Email,1/16/18,,True
a2149,Email,1/16/18,,True
a2150,Push,1/17/18,,True
a2151,Push,1/17/18,,True
a2152,Push,1/17/18,,True
a2153,Facebook,1/18/18,4/6/18,False
a2154,Facebook,1/18/18,4/6/18,False
a2155,Facebook,1/18/18,4/6/18,False
a2156,Instagram,1/1/18,1/7/18,False
a2157,Instagram,1/1/18,1/7/18,False
a2158,Instagram,1/1/18,1/7/18,False
a2159,Instagram,1/2/18,1/28/18,False
a2160,Instagram,1/2/18,1/28/18,False
a2161,Instagram,1/2/18,1/28/18,False
a2162,Facebook,1/3/18,2/11/18,False
a2163,Facebook,1/3/18,2/11/18,False
a2164,Facebook,1/3/18,2/11/18,False
a2165,Instagram,1/4/18,1/16/18,False
a2166,Instagram,1/4/18,1/16/18,False
a2167,Instagram,1/4/18,1/16/18,False
a2168,Instagram,1/5/18,1/12/18,False
a2169,Instagram,1/5/18,1/12/18,False
a2170,Instagram,1/5/18,1/12/18,False
a2171,Facebook,1/6/18,3/22/18,False
a2172,Facebook,1/6/18,3/22/18,False
a2173,Facebook,1/6/18,3/22/18,False
a2174,Instagram,1/7/18,3/7/18,False
a2175,Instagram,1/7/18,3/7/18,False
a2176,Instagram,1/7/18,3/7/18,False
a2177,Email,1/8/18,3/30/18,False
a2178,Email,1/8/18,3/30/18,False
a2179,Email,1/8/18,3/30/18,False
a2180,Push,1/9/18,,True
a2181,Push,1/9/18,,True
a2182,Push,1/9/18,,True
a2183,Facebook,1/10/18,,True
a2184,Facebook,1/10/18,,True
a2185,Facebook,1/10/18,,True
a2186,Instagram,1/11/18,,True
a2187,Instagram,1/11/18,,True
a2188,Instagram,1/11/18,,True
a2189,Instagram,1/12/18,,True
a2190,Instagram,1/12/18,,True
a2191,Instagram,1/12/18,,True
a2192,Facebook,1/13/18,,True
a2193,Facebook,1/13/18,,True
a2194,Facebook,1/13/18,,True
a2195,Instagram,1/14/18,,True
a2196,Instagram,1/14/18,,True
a2197,Instagram,1/14/18,,True
a2198,Instagram,1/15/18,,True
a2199,Instagram,1/15/18,,True
a2200,Instagram,1/15/18,,True
a2201,Facebook,1/16/18,,True
a2202,Facebook,1/16/18,,True
a2203,Facebook,1/16/18,,True
a2204,Instagram,1/17/18,,True
a2205,Instagram,1/17/18,,True
a2206,Instagram,1/17/18,,True
a2207,Email,1/18/18,,True
a2208,Email,1/18/18,,True
a2209,Push,1/1/18,,True
a2210,Push,1/1/18,,True
a2211,Facebook,1/2/18,,True
a2212,Facebook,1/2/18,,True
a2213,Instagram,1/3/18,,True
a2214,Instagram,1/3/18,,True
a2215,Instagram,1/4/18,,True
a2216,Instagram,1/4/18,,True
a2217,Facebook,1/5/18,,True
a2218,Facebook,1/5/18,,True
a2219,Instagram,1/6/18,,True
a2220,Instagram,1/6/18,,True
a2221,Instagram,1/7/18,,True
a2222,Instagram,1/7/18,,True
a2223,Facebook,1/8/18,,True
a2224,Facebook,1/8/18,,True
a2225,Instagram,1/9/18,,True
a2226,Instagram,1/9/18,,True
a2227,Email,1/10/18,,True
a2228,Email,1/10/18,,True
a2229,Push,1/11/18,,True
a2230,Push,1/11/18,,True
a2231,Facebook,1/12/18,,True
a2232,Facebook,1/12/18,,True
a2233,Instagram,1/13/18,,True
a2234,Instagram,1/13/18,,True
a2235,Instagram,1/14/18,,True
a2236,Instagram,1/14/18,,True
a2237,Facebook,1/15/18,,True
a2238,Facebook,1/15/18,,True
a2239,Instagram,1/16/18,,True
a2240,Instagram,1/16/18,,True
a2241,Instagram,1/17/18,,True
a2242,Instagram,1/17/18,,True
a2243,Facebook,1/18/18,,True
a2244,Facebook,1/18/18,,True
a2245,Instagram,1/1/18,,True
a2246,Instagram,1/1/18,,True
a2247,Email,1/2/18,,True
a2248,Email,1/2/18,,True
a2249,Push,1/3/18,,True
a2250,Push,1/3/18,,True
a2251,Facebook,1/4/18,,True
a2252,Facebook,1/4/18,,True
a2253,Instagram,1/5/18,,True
a2254,Instagram,1/5/18,,True
a2255,Instagram,1/6/18,,True
a2256,Instagram,1/6/18,,True
a2257,Facebook,1/7/18,,True
a2258,Facebook,1/7/18,,True
a2259,Instagram,1/8/18,,True
a2260,Instagram,1/8/18,,True
a2261,Instagram,1/9/18,,True
a2262,Instagram,1/9/18,,True
a2263,Facebook,1/10/18,,True
a2264,Facebook,1/10/18,,True
a2265,Instagram,1/11/18,,True
a2266,Instagram,1/11/18,,True
a2267,Email,1/12/18,3/18/18,False
a2268,Email,1/12/18,3/18/18,False
a2269,Push,1/13/18,1/13/18,False
a2270,Push,1/13/18,1/13/18,False
a2271,Facebook,1/14/18,2/22/18,False
a2272,Facebook,1/14/18,2/22/18,False
a2273,Instagram,1/15/18,1/20/18,False
a2274,Instagram,1/15/18,1/20/18,False
a2275,Instagram,1/16/18,3/23/18,False
a2276,Instagram,1/16/18,3/23/18,False
a2277,Facebook,1/17/18,3/16/18,False
a2278,Facebook,1/17/18,3/16/18,False
a2279,Instagram,1/18/18,3/26/18,False
a2280,Instagram,1/18/18,3/26/18,False
a2281,Instagram,1/19/18,1/19/18,False
a2282,Instagram,1/19/18,1/19/18,False
a2283,Facebook,1/20/18,4/2/18,False
a2284,Facebook,1/20/18,4/2/18,False
a2285,Instagram,1/21/18,,True
a2286,Instagram,1/21/18,,True
a2287,Email,1/22/18,,True
a2288,Email,1/22/18,,True
a2289,Push,1/23/18,,True
a2290,Push,1/23/18,,True
a2291,Facebook,1/24/18,,True
a2292,Facebook,1/24/18,,True
a2293,Instagram,1/25/18,,True
a2294,Instagram,1/25/18,,True
a2295,Instagram,1/17/18,,True
a2296,Instagram,1/17/18,,True
a2297,Facebook,1/18/18,,True
a2298,Facebook,1/18/18,,True
a2299,Instagram,1/19/18,,True
a2300,Instagram,1/19/18,,True
a2301,Instagram,1/20/18,,True
a2302,Instagram,1/20/18,,True
a2303,Facebook,1/21/18,,True
a2304,Facebook,1/21/18,,True
a2305,Instagram,1/22/18,,True
a2306,Instagram,1/22/18,,True
a2307,Email,1/23/18,,True
a2308,Email,1/23/18,,True
a2309,Push,1/24/18,,True
a2310,Push,1/24/18,,True
a2311,Facebook,1/25/18,,True
a2312,Facebook,1/25/18,,True
a2313,Instagram,1/17/18,,True
a2314,Instagram,1/17/18,,True
a2315,Instagram,1/18/18,,True
a2316,Instagram,1/18/18,,True
a2317,Facebook,1/1/18,,True
a2318,Facebook,1/1/18,,True
a2319,Instagram,1/2/18,,True
a2320,Instagram,1/2/18,,True
a2321,Instagram,1/3/18,,True
a2322,Instagram,1/3/18,,True
a2323,Facebook,1/4/18,,True
a2324,Facebook,1/4/18,,True
a2325,Instagram,1/5/18,,True
a2326,Instagram,1/5/18,,True
a2327,Email,1/6/18,,True
a2328,Email,1/6/18,,True
a2329,Push,1/7/18,,True
a2330,Push,1/7/18,,True
a2331,Facebook,1/8/18,,True
a2332,Facebook,1/8/18,,True
a2333,Instagram,1/9/18,,True
a2334,Instagram,1/9/18,,True
a2335,Facebook,1/10/18,,True
a2336,Facebook,1/10/18,,True
a2337,Instagram,1/11/18,,True
a2338,Instagram,1/11/18,,True
a2339,Instagram,1/12/18,,True
a2340,Instagram,1/12/18,,True
a2341,Facebook,1/13/18,,True
a2342,Facebook,1/13/18,,True
a2343,Instagram,1/14/18,,True
a2344,Instagram,1/14/18,,True
a2345,Email,1/15/18,,True
a2346,Email,1/15/18,,True
a2347,Push,1/16/18,,True
a2348,Push,1/16/18,,True
a2349,Facebook,1/17/18,,True
a2350,Facebook,1/17/18,,True
a2351,Instagram,1/18/18,,True
a2352,Instagram,1/18/18,,True
a2353,Facebook,1/1/18,,True
a2354,Facebook,1/1/18,,True
a2355,Instagram,1/2/18,,True
a2356,Instagram,1/2/18,,True
a2357,Instagram,1/3/18,,True
a2358,Instagram,1/3/18,,True
a2359,Facebook,1/4/18,,True
a2360,Facebook,1/4/18,,True
a2361,Instagram,1/5/18,,True
a2362,Instagram,1/5/18,,True
a2363,Email,1/6/18,,True
a2364,Email,1/6/18,,True
a2365,Push,1/1/18,,True
a2366,Push,1/1/18,,True
a2367,Facebook,1/1/18,,True
a2368,Facebook,1/1/18,,True
a2369,Instagram,1/1/18,,True
a2370,Instagram,1/1/18,,True
a2371,Facebook,1/1/18,,True
a2372,Facebook,1/1/18,,True
a2373,Instagram,1/1/18,,True
a2374,Instagram,1/1/18,,True
a2375,Instagram,1/2/18,,True
a2376,Instagram,1/2/18,,True
a2377,Facebook,1/2/18,,True
a2378,Facebook,1/2/18,,True
a2379,Instagram,1/2/18,,True
a2380,Instagram,1/2/18,,True
a2381,Email,1/2/18,,True
a2382,Email,1/2/18,,True
a2383,Push,1/2/18,,True
a2384,Push,1/2/18,,True
a2385,Facebook,1/3/18,,True
a2386,Facebook,1/3/18,,True
a2387,Instagram,1/3/18,,True
a2388,Instagram,1/3/18,,True
a2389,Facebook,1/3/18,,True
a2390,Facebook,1/3/18,,True
a2391,Instagram,1/3/18,,True
a2392,Instagram,1/3/18,,True
a2393,Instagram,1/3/18,,True
a2394,Instagram,1/3/18,,True
a2395,Facebook,1/4/18,4/11/18,False
a2396,Facebook,1/4/18,4/11/18,False
a2397,Instagram,1/4/18,1/29/18,False
a2398,Instagram,1/4/18,1/29/18,False
a2399,Email,1/4/18,1/10/18,False
a2400,Email,1/4/18,1/10/18,False
a2401,Push,1/4/18,4/8/18,False
a2402,Push,1/4/18,4/8/18,False
a2403,Facebook,1/4/18,2/18/18,False
a2404,Facebook,1/4/18,2/18/18,False
a2405,Instagram,1/4/18,2/6/18,False
a2406,Instagram,1/4/18,2/6/18,False
a2407,Facebook,1/5/18,1/13/18,False
a2408,Facebook,1/5/18,1/13/18,False
a2409,Instagram,1/5/18,2/10/18,False
a2410,Instagram,1/5/18,2/10/18,False
a2411,Instagram,1/5/18,2/4/18,False
a2412,Instagram,1/5/18,2/4/18,False
a2413,Facebook,1/5/18,,True
a2414,Facebook,1/5/18,,True
a2415,Instagram,1/5/18,,True
a2416,Instagram,1/5/18,,True
a2417,Email,1/6/18,,True
a2418,Email,1/6/18,,True
a2419,Push,1/6/18,4/3/18,False
a2420,Push,1/6/18,4/3/18,False
a2421,Facebook,1/6/18,2/4/18,False
a2422,Facebook,1/6/18,2/4/18,False
a2423,Instagram,1/6/18,2/11/18,False
a2424,Instagram,1/6/18,2/11/18,False
a2425,Facebook,1/6/18,2/19/18,False
a2426,Facebook,1/6/18,2/19/18,False
a2427,Instagram,1/7/18,4/5/18,False
a2428,Instagram,1/7/18,4/5/18,False
a2429,Instagram,1/7/18,4/16/18,False
a2430,Instagram,1/7/18,4/16/18,False
a2431,Facebook,1/7/18,3/17/18,False
a2432,Facebook,1/7/18,3/17/18,False
a2433,Instagram,1/7/18,3/6/18,False
a2434,Instagram,1/7/18,3/6/18,False
a2435,Email,1/7/18,3/4/18,False
a2436,Email,1/7/18,3/4/18,False
a2437,Push,1/8/18,,True
a2438,Push,1/8/18,,True
a2439,Facebook,1/8/18,,True
a2440,Facebook,1/8/18,,True
a2441,Instagram,1/8/18,,True
a2442,Instagram,1/8/18,,True
a2443,Facebook,1/8/18,,True
a2444,Facebook,1/8/18,,True
a2445,Instagram,1/8/18,,True
a2446,Instagram,1/8/18,,True
a2447,Instagram,1/8/18,4/17/18,False
a2448,Instagram,1/8/18,4/17/18,False
a2449,Facebook,1/9/18,3/6/18,False
a2450,Facebook,1/9/18,3/6/18,False
a2451,Instagram,1/9/18,2/6/18,False
a2452,Instagram,1/9/18,2/6/18,False
a2453,Email,1/9/18,1/11/18,False
a2454,Email,1/9/18,1/11/18,False
a2455,Push,1/9/18,3/3/18,False
a2456,Push,1/9/18,3/3/18,False
a2457,Facebook,1/9/18,3/26/18,False
a2458,Facebook,1/9/18,3/26/18,False
a2459,Instagram,1/9/18,4/5/18,False
a2460,Instagram,1/9/18,4/5/18,False
a2461,Facebook,1/10/18,3/23/18,False
a2462,Facebook,1/10/18,3/23/18,False
a2463,Instagram,1/10/18,1/25/18,False
